"Answer.time_in_minutes","image","audio","response","workerid","Answer.condition","slide_type","slide_number","speaker_cond"
8.45325,"8","eleven.wav","[1579, 'No']",62,"age1-anyQUD","trial_1",18,"r1-age1-any"
8.45325,"2","two.wav","[994, 'Yes']",62,"age1-anyQUD","trial_1",19,"r1-age1-any"
8.45325,"8","eight.wav","[1545, 'No']",62,"age1-anyQUD","trial_1",20,"r1-age1-any"
8.45325,"13","summa.wav","[1070, 'No']",62,"age1-anyQUD","trial_1",21,"r1-age1-any"
8.45325,"8","none.wav","[1049, 'No']",62,"age1-anyQUD","trial_1",22,"r1-age1-any"
8.45325,"13","all.wav","[743, 'Yes']",62,"age1-anyQUD","trial_1",23,"r1-age1-any"
8.45325,"5","four.wav","[1326, 'No']",62,"age1-anyQUD","trial_1",24,"r1-age1-any"
8.45325,"11","thirteen.wav","[1693, 'No']",62,"age1-anyQUD","trial_1",25,"r1-age1-any"
8.45325,"5","all.wav","[1495, 'No']",62,"age1-anyQUD","trial_1",26,"r1-age1-any"
8.45325,"2","all.wav","[1850, 'No']",62,"age1-anyQUD","trial_1",27,"r1-age1-any"
8.45325,"13","all.wav","[785, 'Yes']",62,"age1-anyQUD","trial_1",28,"r1-age1-any"
8.45325,"0","all.wav","[945, 'No']",62,"age1-anyQUD","trial_1",29,"r1-age1-any"
8.45325,"2","two.wav","[1374, 'Yes']",62,"age1-anyQUD","trial_1",30,"r1-age1-any"
8.45325,"13","summa.wav","[1055, 'No']",62,"age1-anyQUD","trial_1",31,"r1-age1-any"
8.45325,"8","eight.wav","[958, 'Yes']",62,"age1-anyQUD","trial_1",32,"r1-age1-any"
8.45325,"5","ten.wav","[1364, 'No']",62,"age1-anyQUD","trial_1",33,"r1-age1-any"
8.45325,"13","all.wav","[1048, 'Yes']",62,"age1-anyQUD","trial_1",34,"r1-age1-any"
8.45325,"11","seven.wav","[1636, 'No']",62,"age1-anyQUD","trial_1",35,"r1-age1-any"
8.45325,"0","none.wav","[1032, 'Yes']",62,"age1-anyQUD","trial_1",36,"r1-age1-any"
8.45325,"13","all.wav","[1089, 'Yes']",62,"age1-anyQUD","trial_1",37,"r1-age1-any"
8.45325,"0","eleven.wav","[1071, 'No']",62,"age1-anyQUD","trial_1",38,"r1-age1-any"
8.45325,"13","summa.wav","[1902, 'No']",62,"age1-anyQUD","trial_1",39,"r1-age1-any"
8.45325,"2","two.wav","[896, 'Yes']",62,"age1-anyQUD","trial_1",40,"r1-age1-any"
8.45325,"5","summa.wav","[1934, 'Yes']",62,"age1-anyQUD","trial_1",41,"r1-age1-any"
8.45325,"5","five.wav","[1137, 'Yes']",62,"age1-anyQUD","trial_1",42,"r1-age1-any"
8.45325,"11","none.wav","[1211, 'No']",62,"age1-anyQUD","trial_1",43,"r1-age1-any"
8.45325,"0","summa.wav","[1048, 'No']",62,"age1-anyQUD","trial_1",44,"r1-age1-any"
8.45325,"11","all.wav","[1089, 'No']",62,"age1-anyQUD","trial_1",45,"r1-age1-any"
8.45325,"11","eleven.wav","[1398, 'Yes']",62,"age1-anyQUD","trial_1",46,"r1-age1-any"
8.45325,"","","[0, 'Jam']",62,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
8.45325,"2","two.wav","[943, 'Yes']",62,"age1-anyQUD","trial_2",48,"r1-age1-any"
8.45325,"13","none.wav","[920, 'No']",62,"age1-anyQUD","trial_2",49,"r1-age1-any"
8.45325,"11","one.wav","[1192, 'No']",62,"age1-anyQUD","trial_2",50,"r1-age1-any"
8.45325,"13","all.wav","[784, 'Yes']",62,"age1-anyQUD","trial_2",51,"r1-age1-any"
8.45325,"0","summa.wav","[1047, 'No']",62,"age1-anyQUD","trial_2",52,"r1-age1-any"
8.45325,"5","five.wav","[829, 'Yes']",62,"age1-anyQUD","trial_2",53,"r1-age1-any"
8.45325,"13","summa.wav","[1149, 'No']",62,"age1-anyQUD","trial_2",54,"r1-age1-any"
8.45325,"8","all.wav","[1089, 'Yes']",62,"age1-anyQUD","trial_2",55,"r1-age1-any"
8.45325,"0","none.wav","[2087, 'Yes']",62,"age1-anyQUD","trial_2",56,"r1-age1-any"
8.45325,"0","three.wav","[1162, 'No']",62,"age1-anyQUD","trial_2",57,"r1-age1-any"
8.45325,"2","summa.wav","[1566, 'Yes']",62,"age1-anyQUD","trial_2",58,"r1-age1-any"
8.45325,"8","eight.wav","[2555, 'Yes']",62,"age1-anyQUD","trial_2",59,"r1-age1-any"
8.45325,"13","summa.wav","[1178, 'No']",62,"age1-anyQUD","trial_2",60,"r1-age1-any"
8.45325,"5","all.wav","[1003, 'No']",62,"age1-anyQUD","trial_2",61,"r1-age1-any"
8.45325,"5","two.wav","[1025, 'No']",62,"age1-anyQUD","trial_2",62,"r1-age1-any"
8.45325,"13","ten.wav","[3247, 'No']",62,"age1-anyQUD","trial_2",63,"r1-age1-any"
8.45325,"13","all.wav","[1379, 'Yes']",62,"age1-anyQUD","trial_2",64,"r1-age1-any"
8.45325,"8","eight.wav","[938, 'Yes']",62,"age1-anyQUD","trial_2",65,"r1-age1-any"
8.45325,"8","two.wav","[942, 'No']",62,"age1-anyQUD","trial_2",66,"r1-age1-any"
8.45325,"5","five.wav","[958, 'Yes']",62,"age1-anyQUD","trial_2",67,"r1-age1-any"
8.45325,"13","all.wav","[991, 'Yes']",62,"age1-anyQUD","trial_2",68,"r1-age1-any"
8.45325,"5","nine.wav","[1056, 'No']",62,"age1-anyQUD","trial_2",69,"r1-age1-any"
8.45325,"13","all.wav","[919, 'Yes']",62,"age1-anyQUD","trial_2",70,"r1-age1-any"
8.45325,"2","two.wav","[892, 'Yes']",62,"age1-anyQUD","trial_2",71,"r1-age1-any"
8.45325,"8","eight.wav","[814, 'Yes']",62,"age1-anyQUD","trial_2",72,"r1-age1-any"
8.45325,"13","summa.wav","[1215, 'No']",62,"age1-anyQUD","trial_2",73,"r1-age1-any"
8.45325,"0","summa.wav","[1024, 'No']",62,"age1-anyQUD","trial_2",74,"r1-age1-any"
8.45325,"13","five.wav","[1010, 'No']",62,"age1-anyQUD","trial_2",75,"r1-age1-any"
8.45325,"0","none.wav","[1224, 'Yes']",62,"age1-anyQUD","trial_2",76,"r1-age1-any"
8.45325,"13","summa.wav","[942, 'No']",62,"age1-anyQUD","trial_2",77,"r1-age1-any"
8.45325,"11","eleven.wav","[3210, 'Yes']",62,"age1-anyQUD","trial_2",78,"r1-age1-any"
8.45325,"11","summa.wav","[1837, 'Yes']",62,"age1-anyQUD","trial_2",79,"r1-age1-any"
8.45325,"2","twelve.wav","[1229, 'No']",62,"age1-anyQUD","trial_2",80,"r1-age1-any"
8.45325,"2","none.wav","[1233, 'No']",62,"age1-anyQUD","trial_2",81,"r1-age1-any"
8.45325,"0","all.wav","[1017, 'No']",62,"age1-anyQUD","trial_2",82,"r1-age1-any"
8.45325,"11","all.wav","[1037, 'No']",62,"age1-anyQUD","trial_2",83,"r1-age1-any"
9.2554,"Susan","","[0, 'Susan']",63,"age1-anyQUD","bot_check",1,"r1-age1-any"
9.2554,"","","[0, 'Four']",63,"age1-anyQUD","audio_check",3,"r1-age1-any"
9.2554,"","","[0, 'Jam']",63,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
9.2554,"13","none.wav","[1343, 'No']",63,"age1-anyQUD","practice_trial",6,"r1-age1-any"
9.2554,"13","all.wav","[1376, 'Yes']",63,"age1-anyQUD","practice_trial",7,"r1-age1-any"
9.2554,"0","all.wav","[1196, 'No']",63,"age1-anyQUD","practice_trial",8,"r1-age1-any"
9.2554,"0","none.wav","[1587, 'Yes']",63,"age1-anyQUD","practice_trial",9,"r1-age1-any"
9.2554,"0","summa.wav","[1299, 'No']",63,"age1-anyQUD","trial_1",11,"r1-age1-any"
9.2554,"13","eight.wav","[1272, 'No']",63,"age1-anyQUD","trial_1",12,"r1-age1-any"
9.2554,"2","two.wav","[1329, 'Yes']",63,"age1-anyQUD","trial_1",13,"r1-age1-any"
9.2554,"8","eight.wav","[2795, 'Yes']",63,"age1-anyQUD","trial_1",14,"r1-age1-any"
9.2554,"8","none.wav","[1370, 'No']",63,"age1-anyQUD","trial_1",15,"r1-age1-any"
9.2554,"0","none.wav","[1221, 'Yes']",63,"age1-anyQUD","trial_1",16,"r1-age1-any"
9.2554,"13","all.wav","[960, 'Yes']",63,"age1-anyQUD","trial_1",17,"r1-age1-any"
9.2554,"5","four.wav","[1264, 'No']",63,"age1-anyQUD","trial_1",18,"r1-age1-any"
9.2554,"5","all.wav","[1167, 'No']",63,"age1-anyQUD","trial_1",19,"r1-age1-any"
9.2554,"8","summa.wav","[1633, 'Yes']",63,"age1-anyQUD","trial_1",20,"r1-age1-any"
9.2554,"11","thirteen.wav","[6225, 'No']",63,"age1-anyQUD","trial_1",21,"r1-age1-any"
9.2554,"2","all.wav","[1310, 'No']",63,"age1-anyQUD","trial_1",22,"r1-age1-any"
9.2554,"13","summa.wav","[1131, 'No']",63,"age1-anyQUD","trial_1",23,"r1-age1-any"
9.2554,"13","all.wav","[1244, 'Yes']",63,"age1-anyQUD","trial_1",24,"r1-age1-any"
9.2554,"8","eleven.wav","[3683, 'No']",63,"age1-anyQUD","trial_1",25,"r1-age1-any"
9.2554,"13","summa.wav","[1505, 'No']",63,"age1-anyQUD","trial_1",26,"r1-age1-any"
9.2554,"2","two.wav","[1252, 'Yes']",63,"age1-anyQUD","trial_1",27,"r1-age1-any"
9.2554,"0","five.wav","[1232, 'No']",63,"age1-anyQUD","trial_1",28,"r1-age1-any"
9.2554,"5","five.wav","[1273, 'Yes']",63,"age1-anyQUD","trial_1",29,"r1-age1-any"
9.2554,"11","eleven.wav","[5229, 'Yes']",63,"age1-anyQUD","trial_1",30,"r1-age1-any"
9.2554,"8","eight.wav","[3289, 'Yes']",63,"age1-anyQUD","trial_1",31,"r1-age1-any"
9.2554,"13","all.wav","[1301, 'Yes']",63,"age1-anyQUD","trial_1",32,"r1-age1-any"
9.2554,"5","ten.wav","[1069, 'No']",63,"age1-anyQUD","trial_1",33,"r1-age1-any"
9.2554,"2","two.wav","[1140, 'Yes']",63,"age1-anyQUD","trial_1",34,"r1-age1-any"
9.2554,"13","all.wav","[1061, 'Yes']",63,"age1-anyQUD","trial_1",35,"r1-age1-any"
9.2554,"0","none.wav","[1375, 'Yes']",63,"age1-anyQUD","trial_1",36,"r1-age1-any"
9.2554,"13","summa.wav","[1196, 'No']",63,"age1-anyQUD","trial_1",37,"r1-age1-any"
9.2554,"0","summa.wav","[1193, 'No']",63,"age1-anyQUD","trial_1",38,"r1-age1-any"
9.2554,"5","summa.wav","[1489, 'Yes']",63,"age1-anyQUD","trial_1",39,"r1-age1-any"
9.2554,"0","eleven.wav","[1232, 'No']",63,"age1-anyQUD","trial_1",40,"r1-age1-any"
9.2554,"11","none.wav","[1245, 'No']",63,"age1-anyQUD","trial_1",41,"r1-age1-any"
9.2554,"11","seven.wav","[1409, 'No']",63,"age1-anyQUD","trial_1",42,"r1-age1-any"
9.2554,"2","two.wav","[1122, 'Yes']",63,"age1-anyQUD","trial_1",43,"r1-age1-any"
9.2554,"0","all.wav","[1082, 'No']",63,"age1-anyQUD","trial_1",44,"r1-age1-any"
9.2554,"13","summa.wav","[1283, 'No']",63,"age1-anyQUD","trial_1",45,"r1-age1-any"
9.2554,"11","all.wav","[1171, 'No']",63,"age1-anyQUD","trial_1",46,"r1-age1-any"
9.2554,"","","[0, 'Jam']",63,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
9.2554,"0","none.wav","[1344, 'Yes']",63,"age1-anyQUD","trial_2",48,"r1-age1-any"
9.2554,"13","all.wav","[886, 'Yes']",63,"age1-anyQUD","trial_2",49,"r1-age1-any"
9.2554,"8","eight.wav","[2510, 'Yes']",63,"age1-anyQUD","trial_2",50,"r1-age1-any"
9.2554,"8","all.wav","[1286, 'No']",63,"age1-anyQUD","trial_2",51,"r1-age1-any"
9.2554,"13","all.wav","[1008, 'Yes']",63,"age1-anyQUD","trial_2",52,"r1-age1-any"
9.2554,"5","all.wav","[1012, 'No']",63,"age1-anyQUD","trial_2",53,"r1-age1-any"
9.2554,"13","ten.wav","[1447, 'No']",63,"age1-anyQUD","trial_2",54,"r1-age1-any"
9.2554,"13","summa.wav","[1218, 'No']",63,"age1-anyQUD","trial_2",55,"r1-age1-any"
9.2554,"8","eight.wav","[2899, 'Yes']",63,"age1-anyQUD","trial_2",56,"r1-age1-any"
9.2554,"0","summa.wav","[1097, 'No']",63,"age1-anyQUD","trial_2",57,"r1-age1-any"
9.2554,"5","five.wav","[1337, 'Yes']",63,"age1-anyQUD","trial_2",58,"r1-age1-any"
9.2554,"11","one.wav","[1696, 'No']",63,"age1-anyQUD","trial_2",59,"r1-age1-any"
9.2554,"0","three.wav","[1231, 'No']",63,"age1-anyQUD","trial_2",60,"r1-age1-any"
9.2554,"2","summa.wav","[1512, 'Yes']",63,"age1-anyQUD","trial_2",61,"r1-age1-any"
9.2554,"13","summa.wav","[1099, 'No']",63,"age1-anyQUD","trial_2",62,"r1-age1-any"
9.2554,"2","two.wav","[1188, 'Yes']",63,"age1-anyQUD","trial_2",63,"r1-age1-any"
9.2554,"5","two.wav","[1040, 'No']",63,"age1-anyQUD","trial_2",64,"r1-age1-any"
9.2554,"13","none.wav","[1045, 'No']",63,"age1-anyQUD","trial_2",65,"r1-age1-any"
9.2554,"0","none.wav","[1208, 'Yes']",63,"age1-anyQUD","trial_2",66,"r1-age1-any"
9.2554,"8","eight.wav","[2521, 'Yes']",63,"age1-anyQUD","trial_2",67,"r1-age1-any"
9.2554,"11","summa.wav","[1475, 'Yes']",63,"age1-anyQUD","trial_2",68,"r1-age1-any"
9.2554,"13","all.wav","[1026, 'Yes']",63,"age1-anyQUD","trial_2",69,"r1-age1-any"
9.2554,"13","summa.wav","[950, 'No']",63,"age1-anyQUD","trial_2",70,"r1-age1-any"
9.2554,"2","two.wav","[893, 'Yes']",63,"age1-anyQUD","trial_2",71,"r1-age1-any"
9.2554,"5","nine.wav","[1134, 'No']",63,"age1-anyQUD","trial_2",72,"r1-age1-any"
9.2554,"5","five.wav","[1146, 'Yes']",63,"age1-anyQUD","trial_2",73,"r1-age1-any"
9.2554,"2","none.wav","[971, 'No']",63,"age1-anyQUD","trial_2",74,"r1-age1-any"
9.2554,"11","eleven.wav","[1221, 'Yes']",63,"age1-anyQUD","trial_2",75,"r1-age1-any"
9.2554,"0","all.wav","[1178, 'No']",63,"age1-anyQUD","trial_2",76,"r1-age1-any"
9.2554,"13","five.wav","[1069, 'No']",63,"age1-anyQUD","trial_2",77,"r1-age1-any"
9.2554,"11","all.wav","[1137, 'No']",63,"age1-anyQUD","trial_2",78,"r1-age1-any"
9.2554,"8","two.wav","[1239, 'No']",63,"age1-anyQUD","trial_2",79,"r1-age1-any"
9.2554,"2","twelve.wav","[1143, 'No']",63,"age1-anyQUD","trial_2",80,"r1-age1-any"
9.2554,"0","summa.wav","[1211, 'No']",63,"age1-anyQUD","trial_2",81,"r1-age1-any"
9.2554,"13","all.wav","[1103, 'Yes']",63,"age1-anyQUD","trial_2",82,"r1-age1-any"
9.2554,"13","summa.wav","[1020, 'No']",63,"age1-anyQUD","trial_2",83,"r1-age1-any"
8.97935,"Elizabeth","","[0, 'Elizabeth']",64,"age1-anyQUD","bot_check",1,"r1-age1-any"
8.97935,"","","[0, 'Four']",64,"age1-anyQUD","audio_check",3,"r1-age1-any"
8.97935,"","","[0, 'Jam']",64,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
8.97935,"13","none.wav","[2791, 'No']",64,"age1-anyQUD","practice_trial",6,"r1-age1-any"
8.97935,"13","all.wav","[1638, 'Yes']",64,"age1-anyQUD","practice_trial",7,"r1-age1-any"
8.97935,"0","all.wav","[1668, 'No']",64,"age1-anyQUD","practice_trial",8,"r1-age1-any"
8.97935,"0","none.wav","[2456, 'Yes']",64,"age1-anyQUD","practice_trial",9,"r1-age1-any"
8.97935,"5","four.wav","[2734, 'No']",64,"age1-anyQUD","trial_1",11,"r1-age1-any"
8.97935,"2","two.wav","[1845, 'Yes']",64,"age1-anyQUD","trial_1",12,"r1-age1-any"
8.97935,"8","none.wav","[2037, 'No']",64,"age1-anyQUD","trial_1",13,"r1-age1-any"
8.97935,"8","summa.wav","[2856, 'Yes']",64,"age1-anyQUD","trial_1",14,"r1-age1-any"
8.97935,"13","summa.wav","[2343, 'No']",64,"age1-anyQUD","trial_1",15,"r1-age1-any"
8.97935,"13","eight.wav","[4167, 'No']",64,"age1-anyQUD","trial_1",16,"r1-age1-any"
8.97935,"13","all.wav","[1771, 'Yes']",64,"age1-anyQUD","trial_1",17,"r1-age1-any"
8.97935,"13","all.wav","[2008, 'Yes']",64,"age1-anyQUD","trial_1",18,"r1-age1-any"
8.97935,"11","thirteen.wav","[7392, 'No']",64,"age1-anyQUD","trial_1",19,"r1-age1-any"
8.97935,"2","two.wav","[1789, 'Yes']",64,"age1-anyQUD","trial_1",20,"r1-age1-any"
8.97935,"0","summa.wav","[1910, 'No']",64,"age1-anyQUD","trial_1",21,"r1-age1-any"
8.97935,"0","five.wav","[1869, 'No']",64,"age1-anyQUD","trial_1",22,"r1-age1-any"
8.97935,"5","all.wav","[1744, 'No']",64,"age1-anyQUD","trial_1",23,"r1-age1-any"
8.97935,"0","none.wav","[1697, 'Yes']",64,"age1-anyQUD","trial_1",24,"r1-age1-any"
8.97935,"8","eleven.wav","[3774, 'No']",64,"age1-anyQUD","trial_1",25,"r1-age1-any"
8.97935,"8","eight.wav","[3124, 'Yes']",64,"age1-anyQUD","trial_1",26,"r1-age1-any"
8.97935,"2","all.wav","[1680, 'No']",64,"age1-anyQUD","trial_1",27,"r1-age1-any"
8.97935,"13","summa.wav","[1691, 'No']",64,"age1-anyQUD","trial_1",28,"r1-age1-any"
8.97935,"0","summa.wav","[2162, 'No']",64,"age1-anyQUD","trial_1",29,"r1-age1-any"
8.97935,"0","none.wav","[1687, 'Yes']",64,"age1-anyQUD","trial_1",30,"r1-age1-any"
8.97935,"5","five.wav","[1701, 'Yes']",64,"age1-anyQUD","trial_1",31,"r1-age1-any"
8.97935,"0","eleven.wav","[1825, 'No']",64,"age1-anyQUD","trial_1",32,"r1-age1-any"
8.97935,"2","two.wav","[1672, 'Yes']",64,"age1-anyQUD","trial_1",33,"r1-age1-any"
8.97935,"0","all.wav","[1441, 'No']",64,"age1-anyQUD","trial_1",34,"r1-age1-any"
8.97935,"5","ten.wav","[1650, 'No']",64,"age1-anyQUD","trial_1",35,"r1-age1-any"
8.97935,"11","all.wav","[1549, 'No']",64,"age1-anyQUD","trial_1",36,"r1-age1-any"
8.97935,"11","seven.wav","[2702, 'No']",64,"age1-anyQUD","trial_1",37,"r1-age1-any"
8.97935,"11","none.wav","[1642, 'No']",64,"age1-anyQUD","trial_1",38,"r1-age1-any"
8.97935,"2","two.wav","[1431, 'Yes']",64,"age1-anyQUD","trial_1",39,"r1-age1-any"
8.97935,"11","eleven.wav","[3920, 'Yes']",64,"age1-anyQUD","trial_1",40,"r1-age1-any"
8.97935,"13","all.wav","[1531, 'Yes']",64,"age1-anyQUD","trial_1",41,"r1-age1-any"
8.97935,"8","eight.wav","[2711, 'Yes']",64,"age1-anyQUD","trial_1",42,"r1-age1-any"
8.97935,"13","all.wav","[1623, 'Yes']",64,"age1-anyQUD","trial_1",43,"r1-age1-any"
8.97935,"5","summa.wav","[2274, 'Yes']",64,"age1-anyQUD","trial_1",44,"r1-age1-any"
8.97935,"13","summa.wav","[1677, 'No']",64,"age1-anyQUD","trial_1",45,"r1-age1-any"
8.97935,"13","summa.wav","[1919, 'No']",64,"age1-anyQUD","trial_1",46,"r1-age1-any"
8.97935,"","","[0, 'Jam']",64,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
8.97935,"8","all.wav","[2328, 'No']",64,"age1-anyQUD","trial_2",48,"r1-age1-any"
8.97935,"13","none.wav","[1448, 'No']",64,"age1-anyQUD","trial_2",49,"r1-age1-any"
8.97935,"0","summa.wav","[1725, 'No']",64,"age1-anyQUD","trial_2",50,"r1-age1-any"
8.97935,"8","eight.wav","[2343, 'Yes']",64,"age1-anyQUD","trial_2",51,"r1-age1-any"
8.97935,"5","five.wav","[1560, 'Yes']",64,"age1-anyQUD","trial_2",52,"r1-age1-any"
8.97935,"13","all.wav","[1597, 'Yes']",64,"age1-anyQUD","trial_2",53,"r1-age1-any"
8.97935,"5","all.wav","[1353, 'No']",64,"age1-anyQUD","trial_2",54,"r1-age1-any"
8.97935,"0","three.wav","[1374, 'No']",64,"age1-anyQUD","trial_2",55,"r1-age1-any"
8.97935,"8","eight.wav","[1310, 'Yes']",64,"age1-anyQUD","trial_2",56,"r1-age1-any"
8.97935,"11","one.wav","[1404, 'No']",64,"age1-anyQUD","trial_2",57,"r1-age1-any"
8.97935,"13","all.wav","[1237, 'Yes']",64,"age1-anyQUD","trial_2",58,"r1-age1-any"
8.97935,"0","none.wav","[1424, 'Yes']",64,"age1-anyQUD","trial_2",59,"r1-age1-any"
8.97935,"13","ten.wav","[1547, 'No']",64,"age1-anyQUD","trial_2",60,"r1-age1-any"
8.97935,"13","summa.wav","[1480, 'No']",64,"age1-anyQUD","trial_2",61,"r1-age1-any"
8.97935,"13","summa.wav","[1327, 'No']",64,"age1-anyQUD","trial_2",62,"r1-age1-any"
8.97935,"5","two.wav","[1486, 'No']",64,"age1-anyQUD","trial_2",63,"r1-age1-any"
8.97935,"2","two.wav","[1331, 'Yes']",64,"age1-anyQUD","trial_2",64,"r1-age1-any"
8.97935,"2","summa.wav","[2194, 'Yes']",64,"age1-anyQUD","trial_2",65,"r1-age1-any"
8.97935,"2","none.wav","[1351, 'No']",64,"age1-anyQUD","trial_2",66,"r1-age1-any"
8.97935,"0","none.wav","[1415, 'Yes']",64,"age1-anyQUD","trial_2",67,"r1-age1-any"
8.97935,"11","summa.wav","[1538, 'Yes']",64,"age1-anyQUD","trial_2",68,"r1-age1-any"
8.97935,"13","all.wav","[1358, 'Yes']",64,"age1-anyQUD","trial_2",69,"r1-age1-any"
8.97935,"2","twelve.wav","[1493, 'No']",64,"age1-anyQUD","trial_2",70,"r1-age1-any"
8.97935,"5","nine.wav","[1391, 'No']",64,"age1-anyQUD","trial_2",71,"r1-age1-any"
8.97935,"13","five.wav","[1294, 'No']",64,"age1-anyQUD","trial_2",72,"r1-age1-any"
8.97935,"11","all.wav","[1342, 'No']",64,"age1-anyQUD","trial_2",73,"r1-age1-any"
8.97935,"13","all.wav","[1191, 'Yes']",64,"age1-anyQUD","trial_2",74,"r1-age1-any"
8.97935,"2","two.wav","[1448, 'Yes']",64,"age1-anyQUD","trial_2",75,"r1-age1-any"
8.97935,"0","all.wav","[1333, 'No']",64,"age1-anyQUD","trial_2",76,"r1-age1-any"
8.97935,"0","summa.wav","[1481, 'No']",64,"age1-anyQUD","trial_2",77,"r1-age1-any"
8.97935,"13","summa.wav","[1500, 'No']",64,"age1-anyQUD","trial_2",78,"r1-age1-any"
8.97935,"8","two.wav","[1548, 'No']",64,"age1-anyQUD","trial_2",79,"r1-age1-any"
8.97935,"11","eleven.wav","[4382, 'Yes']",64,"age1-anyQUD","trial_2",80,"r1-age1-any"
8.97935,"13","summa.wav","[1486, 'No']",64,"age1-anyQUD","trial_2",81,"r1-age1-any"
8.97935,"5","five.wav","[1437, 'Yes']",64,"age1-anyQUD","trial_2",82,"r1-age1-any"
8.97935,"8","eight.wav","[1280, 'Yes']",64,"age1-anyQUD","trial_2",83,"r1-age1-any"
19.0880333333333,"Elizabeth","","[0, 'Elizabeth']",65,"age1-anyQUD","bot_check",1,"r1-age1-any"
19.0880333333333,"","","[0, 'Four']",65,"age1-anyQUD","audio_check",3,"r1-age1-any"
19.0880333333333,"","","[0, 'Jam']",65,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
19.0880333333333,"13","none.wav","[2784, 'No']",65,"age1-anyQUD","practice_trial",6,"r1-age1-any"
19.0880333333333,"13","all.wav","[2163, 'Yes']",65,"age1-anyQUD","practice_trial",7,"r1-age1-any"
19.0880333333333,"0","all.wav","[1967, 'No']",65,"age1-anyQUD","practice_trial",8,"r1-age1-any"
19.0880333333333,"0","none.wav","[2087, 'Yes']",65,"age1-anyQUD","practice_trial",9,"r1-age1-any"
19.0880333333333,"8","summa.wav","[2590, 'Yes']",65,"age1-anyQUD","trial_1",11,"r1-age1-any"
19.0880333333333,"11","thirteen.wav","[7711, 'No']",65,"age1-anyQUD","trial_1",12,"r1-age1-any"
19.0880333333333,"13","summa.wav","[2692, 'Yes']",65,"age1-anyQUD","trial_1",13,"r1-age1-any"
19.0880333333333,"2","all.wav","[1952, 'No']",65,"age1-anyQUD","trial_1",14,"r1-age1-any"
19.0880333333333,"8","eight.wav","[2607, 'Yes']",65,"age1-anyQUD","trial_1",15,"r1-age1-any"
19.0880333333333,"8","eleven.wav","[2935, 'No']",65,"age1-anyQUD","trial_1",16,"r1-age1-any"
19.0880333333333,"0","five.wav","[1918, 'No']",65,"age1-anyQUD","trial_1",17,"r1-age1-any"
19.0880333333333,"2","two.wav","[3343, 'Yes']",65,"age1-anyQUD","trial_1",18,"r1-age1-any"
19.0880333333333,"5","four.wav","[2791, 'No']",65,"age1-anyQUD","trial_1",19,"r1-age1-any"
19.0880333333333,"0","summa.wav","[2983, 'No']",65,"age1-anyQUD","trial_1",20,"r1-age1-any"
19.0880333333333,"5","all.wav","[1740, 'No']",65,"age1-anyQUD","trial_1",21,"r1-age1-any"
19.0880333333333,"13","eight.wav","[2886, 'No']",65,"age1-anyQUD","trial_1",22,"r1-age1-any"
19.0880333333333,"13","all.wav","[1607, 'Yes']",65,"age1-anyQUD","trial_1",23,"r1-age1-any"
19.0880333333333,"13","summa.wav","[2903, 'No']",65,"age1-anyQUD","trial_1",24,"r1-age1-any"
19.0880333333333,"0","none.wav","[1871, 'Yes']",65,"age1-anyQUD","trial_1",25,"r1-age1-any"
19.0880333333333,"2","two.wav","[2854, 'Yes']",65,"age1-anyQUD","trial_1",26,"r1-age1-any"
19.0880333333333,"13","all.wav","[1468, 'Yes']",65,"age1-anyQUD","trial_1",27,"r1-age1-any"
19.0880333333333,"8","none.wav","[1653, 'No']",65,"age1-anyQUD","trial_1",28,"r1-age1-any"
19.0880333333333,"13","summa.wav","[1939, 'No']",65,"age1-anyQUD","trial_1",29,"r1-age1-any"
19.0880333333333,"13","all.wav","[1541, 'Yes']",65,"age1-anyQUD","trial_1",30,"r1-age1-any"
19.0880333333333,"2","two.wav","[1511, 'Yes']",65,"age1-anyQUD","trial_1",31,"r1-age1-any"
19.0880333333333,"0","summa.wav","[1717, 'No']",65,"age1-anyQUD","trial_1",32,"r1-age1-any"
19.0880333333333,"11","all.wav","[2503, 'No']",65,"age1-anyQUD","trial_1",33,"r1-age1-any"
19.0880333333333,"0","all.wav","[1452, 'No']",65,"age1-anyQUD","trial_1",34,"r1-age1-any"
19.0880333333333,"13","summa.wav","[1851, 'No']",65,"age1-anyQUD","trial_1",35,"r1-age1-any"
19.0880333333333,"5","five.wav","[1484, 'Yes']",65,"age1-anyQUD","trial_1",36,"r1-age1-any"
19.0880333333333,"11","seven.wav","[3055, 'No']",65,"age1-anyQUD","trial_1",37,"r1-age1-any"
19.0880333333333,"13","all.wav","[1262, 'Yes']",65,"age1-anyQUD","trial_1",38,"r1-age1-any"
19.0880333333333,"11","eleven.wav","[4403, 'Yes']",65,"age1-anyQUD","trial_1",39,"r1-age1-any"
19.0880333333333,"8","eight.wav","[1854, 'Yes']",65,"age1-anyQUD","trial_1",40,"r1-age1-any"
19.0880333333333,"11","none.wav","[2535, 'No']",65,"age1-anyQUD","trial_1",41,"r1-age1-any"
