"","X.1","X","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","speaker_cond","logRT","rt","experiment"
"11823",4920,69900,"some.wav","no_QUD",8.91861666666667,2869,1116,"No","trial_2",13,57,"noQUD",7.01750614294126,1116,5
"11824",4921,69921,"some.wav","no_QUD",8.91861666666667,2869,1856,"Yes","trial_2",13,78,"noQUD",7.52617891334615,1856,5
"11825",4922,69923,"some.wav","no_QUD",8.91861666666667,2869,1541,"Yes","trial_2",13,80,"noQUD",7.34018683532012,1541,5
"11826",4923,69936,"some.wav","no_QUD",8.91188333333333,2870,1846,"No","trial_1",13,15,"noQUD",7.5207764150628,1846,5
"11827",4924,69947,"some.wav","no_QUD",8.91188333333333,2870,1396,"No","trial_1",13,26,"noQUD",7.24136628332232,1396,5
"11828",4925,69950,"some.wav","no_QUD",8.91188333333333,2870,1423,"No","trial_1",13,29,"noQUD",7.26052259808985,1423,5
"11829",4926,69959,"some.wav","no_QUD",8.91188333333333,2870,1834,"Yes","trial_1",13,38,"noQUD",7.51425465281641,1834,5
"11830",4927,69973,"some.wav","no_QUD",8.91188333333333,2870,1438,"No","trial_2",13,52,"noQUD",7.27100853828099,1438,5
"11831",4928,69985,"some.wav","no_QUD",8.91188333333333,2870,1140,"No","trial_2",13,64,"noQUD",7.03878354138854,1140,5
"11832",4929,69996,"some.wav","no_QUD",8.91188333333333,2870,1571,"No","trial_2",13,75,"noQUD",7.35946763825562,1571,5
"11833",4930,70001,"some.wav","no_QUD",8.91188333333333,2870,1172,"No","trial_2",13,80,"noQUD",7.06646697013696,1172,5
"11834",4931,70012,"some.wav","no_QUD",9.55043333333333,2871,3418,"Yes","trial_1",13,13,"noQUD",8.13681086367554,3418,5
"11835",4932,70014,"some.wav","no_QUD",9.55043333333333,2871,2501,"No","trial_1",13,15,"noQUD",7.82444593087762,2501,5
"11836",4933,70031,"some.wav","no_QUD",9.55043333333333,2871,2401,"Yes","trial_1",13,32,"noQUD",7.78364059622125,2401,5
"11837",4934,70037,"some.wav","no_QUD",9.55043333333333,2871,1577,"Yes","trial_1",13,38,"noQUD",7.36327958696304,1577,5
"11838",4935,70046,"some.wav","no_QUD",9.55043333333333,2871,1836,"Yes","trial_2",13,47,"noQUD",7.51534457118044,1836,5
"11839",4936,70047,"some.wav","no_QUD",9.55043333333333,2871,1556,"Yes","trial_2",13,48,"noQUD",7.34987370473834,1556,5
"11840",4937,70066,"some.wav","no_QUD",9.55043333333333,2871,1697,"Yes","trial_2",13,67,"noQUD",7.43661726523423,1697,5
"11841",4938,70078,"some.wav","no_QUD",9.55043333333333,2871,1577,"Yes","trial_2",13,79,"noQUD",7.36327958696304,1577,5
"11842",4939,70103,"some.wav","no_QUD",8.33071666666667,2872,1995,"Yes","trial_1",13,26,"noQUD",7.59839932932396,1995,5
"11843",4940,70104,"some.wav","no_QUD",8.33071666666667,2872,1604,"No","trial_1",13,27,"noQUD",7.38025578842646,1604,5
"11844",4941,70109,"some.wav","no_QUD",8.33071666666667,2872,1436,"Yes","trial_1",13,32,"noQUD",7.26961674960817,1436,5
"11845",4942,70110,"some.wav","no_QUD",8.33071666666667,2872,903,"Yes","trial_1",13,33,"noQUD",6.80572255341699,903,5
"11846",4943,70129,"some.wav","no_QUD",8.33071666666667,2872,1367,"Yes","trial_2",13,52,"noQUD",7.22037383672395,1367,5
"11847",4944,70133,"some.wav","no_QUD",8.33071666666667,2872,1084,"Yes","trial_2",13,56,"noQUD",6.98841318199959,1084,5
"11848",4945,70152,"some.wav","no_QUD",8.33071666666667,2872,1590,"Yes","trial_2",13,75,"noQUD",7.37148929521428,1590,5
"11849",4946,70157,"some.wav","no_QUD",8.33071666666667,2872,1797,"Yes","trial_2",13,80,"noQUD",7.49387388678356,1797,5
"11850",4947,70170,"some.wav","no_QUD",9.4577,2873,3480,"Yes","trial_1",13,15,"noQUD",8.15478757276852,3480,5
"11851",4948,70181,"some.wav","no_QUD",9.4577,2873,1628,"No","trial_1",13,26,"noQUD",7.39510754656249,1628,5
"11852",4949,70197,"some.wav","no_QUD",9.4577,2873,1655,"Yes","trial_1",13,42,"noQUD",7.41155628781116,1655,5
"11853",4950,70199,"some.wav","no_QUD",9.4577,2873,1548,"Yes","trial_1",13,44,"noQUD",7.34471905414967,1548,5
"11854",4951,70211,"some.wav","no_QUD",9.4577,2873,1628,"No","trial_2",13,56,"noQUD",7.39510754656249,1628,5
"11855",4952,70219,"some.wav","no_QUD",9.4577,2873,1434,"Yes","trial_2",13,64,"noQUD",7.26822302115957,1434,5
"11856",4953,70231,"some.wav","no_QUD",9.4577,2873,1494,"Yes","trial_2",13,76,"noQUD",7.30921236569276,1494,5
"11857",4954,70233,"some.wav","no_QUD",9.4577,2873,1858,"Yes","trial_2",13,78,"noQUD",7.52725591937378,1858,5
"11858",4955,70245,"some.wav","no_QUD",9.72158333333333,2874,2253,"No","trial_1",13,12,"noQUD",7.72001794043224,2253,5
"11859",4956,70257,"some.wav","no_QUD",9.72158333333333,2874,2591,"Yes","trial_1",13,24,"noQUD",7.85979918056211,2591,5
"11860",4957,70267,"some.wav","no_QUD",9.72158333333333,2874,2375,"Yes","trial_1",13,34,"noQUD",7.77275271646874,2375,5
"11861",4958,70273,"some.wav","no_QUD",9.72158333333333,2874,2407,"Yes","trial_1",13,40,"noQUD",7.78613643778307,2407,5
"11862",4959,70284,"some.wav","no_QUD",9.72158333333333,2874,2341,"No","trial_2",13,51,"noQUD",7.75833346749091,2341,5
"11863",4960,70292,"some.wav","no_QUD",9.72158333333333,2874,2125,"No","trial_2",13,59,"noQUD",7.66152708135852,2125,5
"11864",4961,70300,"some.wav","no_QUD",9.72158333333333,2874,1877,"Yes","trial_2",13,67,"noQUD",7.53743003658651,1877,5
"11865",4962,70309,"some.wav","no_QUD",9.72158333333333,2874,2021,"No","trial_2",13,76,"noQUD",7.61134771740362,2021,5
"11866",4963,70408,"some.wav","no_QUD",11.1893333333333,2876,2502,"Yes","trial_1",13,19,"noQUD",7.82484569102686,2502,5
"11867",4964,70414,"some.wav","no_QUD",11.1893333333333,2876,1661,"Yes","trial_1",13,25,"noQUD",7.41517510961329,1661,5
"11868",4965,70429,"some.wav","no_QUD",11.1893333333333,2876,1519,"Yes","trial_1",13,40,"noQUD",7.32580750259577,1519,5
"11869",4966,70431,"some.wav","no_QUD",11.1893333333333,2876,2032,"Yes","trial_1",13,42,"noQUD",7.61677580869837,2032,5
"11870",4967,70444,"some.wav","no_QUD",11.1893333333333,2876,1762,"Yes","trial_2",13,55,"noQUD",7.47420480649612,1762,5
"11871",4968,70451,"some.wav","no_QUD",11.1893333333333,2876,2119,"Yes","trial_2",13,62,"noQUD",7.6586995582683,2119,5
"11872",4969,70460,"some.wav","no_QUD",11.1893333333333,2876,1683,"Yes","trial_2",13,71,"noQUD",7.42833319419081,1683,5
"11873",4970,70466,"some.wav","no_QUD",11.1893333333333,2876,1670,"Yes","trial_2",13,77,"noQUD",7.4205789054108,1670,5
"11874",4971,70490,"some.wav","no_QUD",11.2784333333333,2877,1936,"Yes","trial_1",13,23,"noQUD",7.56837926783652,1936,5
"11875",4972,70495,"some.wav","no_QUD",11.2784333333333,2877,1383,"No","trial_1",13,28,"noQUD",7.23201033166476,1383,5
"11876",4973,70500,"some.wav","no_QUD",11.2784333333333,2877,1092,"No","trial_1",13,33,"noQUD",6.99576615630485,1092,5
"11877",4974,70503,"some.wav","no_QUD",11.2784333333333,2877,1867,"Yes","trial_1",13,36,"noQUD",7.53208814354172,1867,5
"11878",4975,70524,"some.wav","no_QUD",11.2784333333333,2877,1130,"No","trial_2",13,57,"noQUD",7.02997291170639,1130,5
"11879",4976,70528,"some.wav","no_QUD",11.2784333333333,2877,2283,"Yes","trial_2",13,61,"noQUD",7.7332456465298,2283,5
"11880",4977,70543,"some.wav","no_QUD",11.2784333333333,2877,3178,"Yes","trial_2",13,76,"noQUD",8.06400734709666,3178,5
"11881",4978,70544,"some.wav","no_QUD",11.2784333333333,2877,1292,"Yes","trial_2",13,77,"noQUD",7.16394668434255,1292,5
"11882",4979,70556,"some.wav","no_QUD",9.81751666666667,2878,2028,"No","trial_1",13,11,"noQUD",7.61480536471107,2028,5
"11883",4980,70573,"some.wav","no_QUD",9.81751666666667,2878,1617,"No","trial_1",13,28,"noQUD",7.38832785957711,1617,5
"11884",4981,70581,"some.wav","no_QUD",9.81751666666667,2878,1284,"No","trial_1",13,36,"noQUD",7.15773548424991,1284,5
"11885",4982,70587,"some.wav","no_QUD",9.81751666666667,2878,1206,"No","trial_1",13,42,"noQUD",7.09506437728713,1206,5
"11886",4983,70598,"some.wav","no_QUD",9.81751666666667,2878,1784,"No","trial_2",13,53,"noQUD",7.48661331313996,1784,5
"11887",4984,70603,"some.wav","no_QUD",9.81751666666667,2878,2424,"No","trial_2",13,58,"noQUD",7.7931743471892,2424,5
"11888",4985,70612,"some.wav","no_QUD",9.81751666666667,2878,1646,"No","trial_2",13,67,"noQUD",7.40610338123702,1646,5
"11889",4986,70614,"some.wav","no_QUD",9.81751666666667,2878,1208,"No","trial_2",13,69,"noQUD",7.09672137849476,1208,5
"11890",4987,70637,"some.wav","no_QUD",9.72981666666667,2879,1492,"No","trial_1",13,14,"noQUD",7.30787278076371,1492,5
"11891",4988,70639,"some.wav","no_QUD",9.72981666666667,2879,1138,"No","trial_1",13,16,"noQUD",7.03702761468628,1138,5
"11892",4989,70652,"some.wav","no_QUD",9.72981666666667,2879,935,"No","trial_1",13,29,"noQUD",6.84054652928869,935,5
"11893",4990,70663,"some.wav","no_QUD",9.72981666666667,2879,1413,"No","trial_1",13,40,"noQUD",7.25347038268453,1413,5
"11894",4991,70671,"some.wav","no_QUD",9.72981666666667,2879,1045,"No","trial_2",13,48,"noQUD",6.95177216439891,1045,5
"11895",4992,70682,"some.wav","no_QUD",9.72981666666667,2879,1045,"No","trial_2",13,59,"noQUD",6.95177216439891,1045,5
"11896",4993,70689,"some.wav","no_QUD",9.72981666666667,2879,994,"No","trial_2",13,66,"noQUD",6.90173720665657,994,5
"11897",4994,70692,"some.wav","no_QUD",9.72981666666667,2879,1065,"No","trial_2",13,69,"noQUD",6.97073007814353,1065,5
"11898",4995,70714,"some.wav","no_QUD",9.71116666666667,2880,1655,"Yes","trial_1",13,13,"noQUD",7.41155628781116,1655,5
"11899",4996,70729,"some.wav","no_QUD",9.71116666666667,2880,2122,"No","trial_1",13,28,"noQUD",7.66011431917393,2122,5
"11900",4997,70736,"some.wav","no_QUD",9.71116666666667,2880,1681,"No","trial_1",13,35,"noQUD",7.42714413340862,1681,5
"11901",4998,70741,"some.wav","no_QUD",9.71116666666667,2880,1287,"No","trial_1",13,40,"noQUD",7.16006920759613,1287,5
"11902",4999,70759,"some.wav","no_QUD",9.71116666666667,2880,1764,"No","trial_2",13,58,"noQUD",7.47533923656674,1764,5
"11903",5000,70760,"some.wav","no_QUD",9.71116666666667,2880,2073,"No","trial_2",13,59,"noQUD",7.63675211243578,2073,5
"11904",5001,70772,"some.wav","no_QUD",9.71116666666667,2880,1201,"No","trial_2",13,71,"noQUD",7.09090982207998,1201,5
"11905",5002,70775,"some.wav","no_QUD",9.71116666666667,2880,1522,"No","trial_2",13,74,"noQUD",7.32778053842163,1522,5
"11906",5003,70805,"some.wav","no_QUD",11.7057,2881,2177,"Yes","trial_1",13,26,"noQUD",7.68570306123455,2177,5
"11907",5004,70806,"some.wav","no_QUD",11.7057,2881,1421,"Yes","trial_1",13,27,"noQUD",7.2591161280971,1421,5
"11908",5005,70809,"some.wav","no_QUD",11.7057,2881,1953,"Yes","trial_1",13,30,"noQUD",7.57712193087668,1953,5
"11909",5006,70811,"some.wav","no_QUD",11.7057,2881,1578,"Yes","trial_1",13,32,"noQUD",7.36391350140582,1578,5
"11910",5007,70842,"some.wav","no_QUD",11.7057,2881,1685,"Yes","trial_2",13,63,"noQUD",7.42952084278646,1685,5
"11911",5008,70843,"some.wav","no_QUD",11.7057,2881,1447,"Yes","trial_2",13,64,"noQUD",7.27724772663148,1447,5
"11912",5009,70852,"some.wav","no_QUD",11.7057,2881,1546,"Yes","trial_2",13,73,"noQUD",7.34342622914737,1546,5
"11913",5010,70856,"some.wav","no_QUD",11.7057,2881,1723,"Yes","trial_2",13,77,"noQUD",7.45182223652793,1723,5
"11914",5011,70870,"some.wav","no_QUD",8.13935,2882,2307,"Yes","trial_1",13,13,"noQUD",7.74370325817375,2307,5
"11915",5012,70878,"some.wav","no_QUD",8.13935,2882,1707,"Yes","trial_1",13,21,"noQUD",7.44249272279444,1707,5
"11916",5013,70889,"some.wav","no_QUD",8.13935,2882,1291,"Yes","trial_1",13,32,"noQUD",7.16317239084664,1291,5
"11917",5014,70900,"some.wav","no_QUD",8.13935,2882,1170,"Yes","trial_1",13,43,"noQUD",7.0647590277918,1170,5
"11918",5015,70917,"some.wav","no_QUD",8.13935,2882,1675,"Yes","trial_2",13,60,"noQUD",7.42356844425917,1675,5
"11919",5016,70921,"some.wav","no_QUD",8.13935,2882,1570,"Yes","trial_2",13,64,"noQUD",7.35883089834235,1570,5
"11920",5017,70930,"some.wav","no_QUD",8.13935,2882,1525,"Yes","trial_2",13,73,"noQUD",7.32974968904151,1525,5
"11921",5018,70932,"some.wav","no_QUD",8.13935,2882,994,"Yes","trial_2",13,75,"noQUD",6.90173720665657,994,5
"11922",5019,70946,"some.wav","no_QUD",12.457,2883,2436,"No","trial_1",13,11,"noQUD",7.79811262882979,2436,5
"11923",5020,70953,"some.wav","no_QUD",12.457,2883,2127,"Yes","trial_1",13,18,"noQUD",7.66246781520024,2127,5
"11924",5021,70971,"some.wav","no_QUD",12.457,2883,1393,"Yes","trial_1",13,36,"noQUD",7.23921497377981,1393,5
"11925",5022,70978,"some.wav","no_QUD",12.457,2883,1477,"Yes","trial_1",13,43,"noQUD",7.29776828253138,1477,5
"11926",5023,70993,"some.wav","no_QUD",12.457,2883,1279,"Yes","trial_2",13,58,"noQUD",7.15383380157884,1279,5
"11927",5024,70994,"some.wav","no_QUD",12.457,2883,1300,"Yes","trial_2",13,59,"noQUD",7.17011954344963,1300,5
"11928",5025,71001,"some.wav","no_QUD",12.457,2883,1141,"Yes","trial_2",13,66,"noQUD",7.03966034986208,1141,5
"11929",5026,71002,"some.wav","no_QUD",12.457,2883,1246,"Yes","trial_2",13,67,"noQUD",7.1276936993474,1246,5
"11930",5027,71033,"some.wav","no_QUD",19.4632333333333,2884,1363,"Yes","trial_1",13,20,"noQUD",7.21744343169653,1363,5
"11931",5028,71035,"some.wav","no_QUD",19.4632333333333,2884,1354,"Yes","trial_1",13,22,"noQUD",7.21081845347222,1354,5
"11932",5029,71050,"some.wav","no_QUD",19.4632333333333,2884,1322,"Yes","trial_1",13,37,"noQUD",7.18690102041163,1322,5
"11933",5030,71055,"some.wav","no_QUD",19.4632333333333,2884,1259,"Yes","trial_1",13,42,"noQUD",7.13807303404435,1259,5
"11934",5031,71060,"some.wav","no_QUD",19.4632333333333,2884,1023,"Yes","trial_2",13,47,"noQUD",6.93049476595163,1023,5
"11935",5032,71066,"some.wav","no_QUD",19.4632333333333,2884,1048,"Yes","trial_2",13,53,"noQUD",6.95463886488099,1048,5
"11936",5033,71078,"some.wav","no_QUD",19.4632333333333,2884,1153,"Yes","trial_2",13,65,"noQUD",7.05012252026906,1153,5
"11937",5034,71089,"some.wav","no_QUD",19.4632333333333,2884,930,"Yes","trial_2",13,76,"noQUD",6.8351845861473,930,5
"11938",5035,71104,"some.wav","no_QUD",11.71025,2885,2232,"No","trial_1",13,13,"noQUD",7.7106533235012,2232,5
"11939",5036,71110,"some.wav","no_QUD",11.71025,2885,1649,"No","trial_1",13,19,"noQUD",7.4079243225596,1649,5
"11940",5037,71127,"some.wav","no_QUD",11.71025,2885,1320,"No","trial_1",13,36,"noQUD",7.18538701558042,1320,5
"11941",5038,71135,"some.wav","no_QUD",11.71025,2885,1997,"No","trial_1",13,44,"noQUD",7.59940133341582,1997,5
"11942",5039,71138,"some.wav","no_QUD",11.71025,2885,1064,"No","trial_2",13,47,"noQUD",6.96979066990159,1064,5
"11943",5040,71143,"some.wav","no_QUD",11.71025,2885,1229,"No","trial_2",13,52,"noQUD",7.11395610956603,1229,5
"11944",5041,71160,"some.wav","no_QUD",11.71025,2885,1712,"No","trial_2",13,69,"noQUD",7.44541755670169,1712,5
"11945",5042,71170,"some.wav","no_QUD",11.71025,2885,1893,"No","trial_2",13,79,"noQUD",7.54591815120932,1893,5
"11946",5043,71185,"some.wav","no_QUD",11.318,2886,3411,"No","trial_1",13,16,"noQUD",8.13476078241865,3411,5
"11947",5044,71187,"some.wav","no_QUD",11.318,2886,3025,"Yes","trial_1",13,18,"noQUD",8.01466637046494,3025,5
"11948",5045,71210,"some.wav","no_QUD",11.318,2886,2610,"No","trial_1",13,41,"noQUD",7.86710550031674,2610,5
"11949",5046,71213,"some.wav","no_QUD",11.318,2886,2982,"No","trial_1",13,44,"noQUD",8.00034949532468,2982,5
"11950",5047,71218,"some.wav","no_QUD",11.318,2886,3206,"Yes","trial_2",13,49,"noQUD",8.0727793331695,3206,5
"11951",5048,71230,"some.wav","no_QUD",11.318,2886,1894,"Yes","trial_2",13,61,"noQUD",7.54644627374602,1894,5
"11952",5049,71236,"some.wav","no_QUD",11.318,2886,1633,"Yes","trial_2",13,67,"noQUD",7.39817409297047,1633,5
"11953",5050,71246,"some.wav","no_QUD",11.318,2886,1576,"Yes","trial_2",13,77,"noQUD",7.36264527041782,1576,5
"11954",5051,71415,"some.wav","no_QUD",18.7730333333333,2889,2197,"Yes","trial_1",13,12,"noQUD",7.69484807238461,2197,5
"11955",5052,71431,"some.wav","no_QUD",18.7730333333333,2889,2495,"Yes","trial_1",13,28,"noQUD",7.82204400818562,2495,5
"11956",5053,71433,"some.wav","no_QUD",18.7730333333333,2889,1979,"Yes","trial_1",13,30,"noQUD",7.59034694560257,1979,5
"11957",5054,71449,"some.wav","no_QUD",18.7730333333333,2889,2071,"Yes","trial_1",13,46,"noQUD",7.63578686139558,2071,5
"11958",5055,71461,"some.wav","no_QUD",18.7730333333333,2889,1548,"Yes","trial_2",13,58,"noQUD",7.34471905414967,1548,5
"11959",5056,71466,"some.wav","no_QUD",18.7730333333333,2889,1640,"Yes","trial_2",13,63,"noQUD",7.40245152081824,1640,5
"11960",5057,71470,"some.wav","no_QUD",18.7730333333333,2889,1604,"Yes","trial_2",13,67,"noQUD",7.38025578842646,1604,5
"11961",5058,71485,"some.wav","no_QUD",18.7730333333333,2889,1556,"Yes","trial_2",13,82,"noQUD",7.34987370473834,1556,5
"11962",5059,71501,"some.wav","no_QUD",11.76805,2890,1662,"No","trial_1",13,20,"noQUD",7.41577697541539,1662,5
"11963",5060,71504,"some.wav","no_QUD",11.76805,2890,1885,"No","trial_1",13,23,"noQUD",7.54168309988211,1885,5
"11964",5061,71513,"some.wav","no_QUD",11.76805,2890,1813,"No","trial_1",13,32,"noQUD",7.50273821075485,1813,5
"11965",5062,71526,"some.wav","no_QUD",11.76805,2890,1766,"No","trial_1",13,45,"noQUD",7.47647238116391,1766,5
"11966",5063,71529,"some.wav","no_QUD",11.76805,2890,1361,"No","trial_2",13,48,"noQUD",7.21597500265147,1361,5
"11967",5064,71530,"some.wav","no_QUD",11.76805,2890,1383,"No","trial_2",13,49,"noQUD",7.23201033166476,1383,5
"11968",5065,71546,"some.wav","no_QUD",11.76805,2890,1357,"No","trial_2",13,65,"noQUD",7.21303165983487,1357,5
"11969",5066,71558,"some.wav","no_QUD",11.76805,2890,1482,"No","trial_2",13,77,"noQUD",7.30114780585603,1482,5
"11970",5067,71572,"some.wav","no_QUD",8.4617,2891,1836,"No","trial_1",13,13,"noQUD",7.51534457118044,1836,5
"11971",5068,71587,"some.wav","no_QUD",8.4617,2891,2071,"Yes","trial_1",13,28,"noQUD",7.63578686139558,2071,5
"11972",5069,71590,"some.wav","no_QUD",8.4617,2891,1914,"Yes","trial_1",13,31,"noQUD",7.5569505720129,1914,5
"11973",5070,71603,"some.wav","no_QUD",8.4617,2891,1596,"Yes","trial_1",13,44,"noQUD",7.37525577800975,1596,5
"11974",5071,71606,"some.wav","no_QUD",8.4617,2891,1508,"Yes","trial_2",13,47,"noQUD",7.3185395485679,1508,5
"11975",5072,71608,"some.wav","no_QUD",8.4617,2891,1670,"Yes","trial_2",13,49,"noQUD",7.4205789054108,1670,5
"11976",5073,71629,"some.wav","no_QUD",8.4617,2891,985,"No","trial_2",13,70,"noQUD",6.89264164117209,985,5
"11977",5074,71631,"some.wav","no_QUD",8.4617,2891,1888,"Yes","trial_2",13,72,"noQUD",7.54327334670545,1888,5
"11978",5075,71654,"some.wav","no_QUD",8.23426666666667,2892,1978,"Yes","trial_1",13,17,"noQUD",7.58984151218266,1978,5
"11979",5076,71657,"some.wav","no_QUD",8.23426666666667,2892,1522,"Yes","trial_1",13,20,"noQUD",7.32778053842163,1522,5
"11980",5077,71668,"some.wav","no_QUD",8.23426666666667,2892,1582,"Yes","trial_1",13,31,"noQUD",7.3664451483276,1582,5
"11981",5078,71679,"some.wav","no_QUD",8.23426666666667,2892,1396,"Yes","trial_1",13,42,"noQUD",7.24136628332232,1396,5
"11982",5079,71693,"some.wav","no_QUD",8.23426666666667,2892,1290,"Yes","trial_2",13,56,"noQUD",7.16239749735572,1290,5
"11983",5080,71694,"some.wav","no_QUD",8.23426666666667,2892,1005,"Yes","trial_2",13,57,"noQUD",6.91274282049318,1005,5
"11984",5081,71709,"some.wav","no_QUD",8.23426666666667,2892,1249,"Yes","trial_2",13,72,"noQUD",7.13009851012558,1249,5
"11985",5082,71715,"some.wav","no_QUD",8.23426666666667,2892,1177,"Yes","trial_2",13,78,"noQUD",7.07072410726028,1177,5
"11986",5083,71889,"some.wav","no_QUD",10.3766166666667,2895,1756,"No","trial_1",13,18,"noQUD",7.47079377419506,1756,5
"11987",5084,71893,"some.wav","no_QUD",10.3766166666667,2895,1731,"Yes","trial_1",13,22,"noQUD",7.45645455517621,1731,5
"11988",5085,71915,"some.wav","no_QUD",10.3766166666667,2895,1811,"Yes","trial_1",13,44,"noQUD",7.50163445788341,1811,5
"11989",5086,71916,"some.wav","no_QUD",10.3766166666667,2895,1467,"Yes","trial_1",13,45,"noQUD",7.29097477814298,1467,5
"11990",5087,71924,"some.wav","no_QUD",10.3766166666667,2895,1437,"Yes","trial_2",13,53,"noQUD",7.27031288607902,1437,5
"11991",5088,71931,"some.wav","no_QUD",10.3766166666667,2895,1354,"Yes","trial_2",13,60,"noQUD",7.21081845347222,1354,5
"11992",5089,71941,"some.wav","no_QUD",10.3766166666667,2895,1443,"Yes","trial_2",13,70,"noQUD",7.27447955877387,1443,5
"11993",5090,71944,"some.wav","no_QUD",10.3766166666667,2895,1339,"Yes","trial_2",13,73,"noQUD",7.19967834569117,1339,5
"11994",5091,71962,"some.wav","no_QUD",9.06161666666667,2896,2648,"No","trial_1",13,13,"noQUD",7.8815599170569,2648,5
"11995",5092,71973,"some.wav","no_QUD",9.06161666666667,2896,2750,"No","trial_1",13,24,"noQUD",7.91935619066062,2750,5
"11996",5093,71988,"some.wav","no_QUD",9.06161666666667,2896,1697,"No","trial_1",13,39,"noQUD",7.43661726523423,1697,5
"11997",5094,71995,"some.wav","no_QUD",9.06161666666667,2896,2851,"No","trial_1",13,46,"noQUD",7.95542508891267,2851,5
"11998",5095,72000,"some.wav","no_QUD",9.06161666666667,2896,2887,"No","trial_2",13,51,"noQUD",7.96797317966293,2887,5
"11999",5096,72006,"some.wav","no_QUD",9.06161666666667,2896,2034,"No","trial_2",13,57,"noQUD",7.61775957660851,2034,5
"12000",5097,72017,"some.wav","no_QUD",9.06161666666667,2896,2225,"No","trial_2",13,68,"noQUD",7.70751219460034,2225,5
"12001",5098,72022,"some.wav","no_QUD",9.06161666666667,2896,1691,"No","trial_2",13,73,"noQUD",7.43307534889858,1691,5
"12002",5099,72046,"some.wav","no_QUD",10.0911666666667,2897,2099,"Yes","trial_1",13,19,"noQUD",7.64921631982063,2099,5
