"slide_number","slide_type","Answer.time_in_minutes","workerid","Answer.condition","audio","response","image","speaker_cond"
22,"trial_1",8.37836666666667,141,"age1-anyQUD","summa.wav","[1079, 'No']","13","age1-any"
23,"trial_1",8.37836666666667,141,"age1-anyQUD","summa.wav","[1205, 'No']","0","age1-any"
24,"trial_1",8.37836666666667,141,"age1-anyQUD","five.wav","[1250, 'No']","0","age1-any"
25,"trial_1",8.37836666666667,141,"age1-anyQUD","two.wav","[1165, 'Yes']","2","age1-any"
26,"trial_1",8.37836666666667,141,"age1-anyQUD","none.wav","[1074, 'No']","0","age1-any"
27,"trial_1",8.37836666666667,141,"age1-anyQUD","eleven.wav","[4398, 'No']","8","age1-any"
28,"trial_1",8.37836666666667,141,"age1-anyQUD","eight.wav","[2945, 'Yes']","8","age1-any"
29,"trial_1",8.37836666666667,141,"age1-anyQUD","all.wav","[916, 'Yes']","13","age1-any"
30,"trial_1",8.37836666666667,141,"age1-anyQUD","five.wav","[869, 'Yes']","5","age1-any"
31,"trial_1",8.37836666666667,141,"age1-anyQUD","eight.wav","[1883, 'Yes']","8","age1-any"
32,"trial_1",8.37836666666667,141,"age1-anyQUD","two.wav","[987, 'Yes']","2","age1-any"
33,"trial_1",8.37836666666667,141,"age1-anyQUD","eleven.wav","[1687, 'Yes']","11","age1-any"
34,"trial_1",8.37836666666667,141,"age1-anyQUD","summa.wav","[2471, 'No']","13","age1-any"
35,"trial_1",8.37836666666667,141,"age1-anyQUD","eleven.wav","[1685, 'No']","0","age1-any"
36,"trial_1",8.37836666666667,141,"age1-anyQUD","seven.wav","[1983, 'No']","11","age1-any"
37,"trial_1",8.37836666666667,141,"age1-anyQUD","all.wav","[1078, 'No']","0","age1-any"
38,"trial_1",8.37836666666667,141,"age1-anyQUD","summa.wav","[1547, 'Yes']","5","age1-any"
39,"trial_1",8.37836666666667,141,"age1-anyQUD","summa.wav","[957, 'No']","0","age1-any"
40,"trial_1",8.37836666666667,141,"age1-anyQUD","ten.wav","[1208, 'No']","5","age1-any"
41,"trial_1",8.37836666666667,141,"age1-anyQUD","none.wav","[1208, 'Yes']","0","age1-any"
42,"trial_1",8.37836666666667,141,"age1-anyQUD","summa.wav","[1008, 'No']","13","age1-any"
43,"trial_1",8.37836666666667,141,"age1-anyQUD","all.wav","[800, 'Yes']","13","age1-any"
44,"trial_1",8.37836666666667,141,"age1-anyQUD","two.wav","[989, 'Yes']","2","age1-any"
45,"trial_1",8.37836666666667,141,"age1-anyQUD","none.wav","[1204, 'No']","11","age1-any"
46,"trial_1",8.37836666666667,141,"age1-anyQUD","all.wav","[1347, 'No']","11","age1-any"
47,"comprehension_check_2",8.37836666666667,141,"age1-anyQUD","","[0, 'Jam']","","age1-any"
48,"trial_2",8.37836666666667,141,"age1-anyQUD","all.wav","[1311, 'No']","8","age1-any"
49,"trial_2",8.37836666666667,141,"age1-anyQUD","all.wav","[1163, 'No']","5","age1-any"
50,"trial_2",8.37836666666667,141,"age1-anyQUD","eight.wav","[2264, 'Yes']","8","age1-any"
51,"trial_2",8.37836666666667,141,"age1-anyQUD","summa.wav","[1141, 'No']","2","age1-any"
52,"trial_2",8.37836666666667,141,"age1-anyQUD","five.wav","[903, 'Yes']","5","age1-any"
53,"trial_2",8.37836666666667,141,"age1-anyQUD","two.wav","[999, 'Yes']","2","age1-any"
54,"trial_2",8.37836666666667,141,"age1-anyQUD","all.wav","[882, 'Yes']","13","age1-any"
55,"trial_2",8.37836666666667,141,"age1-anyQUD","none.wav","[1077, 'Yes']","0","age1-any"
56,"trial_2",8.37836666666667,141,"age1-anyQUD","none.wav","[1016, 'No']","13","age1-any"
57,"trial_2",8.37836666666667,141,"age1-anyQUD","summa.wav","[1653, 'No']","13","age1-any"
58,"trial_2",8.37836666666667,141,"age1-anyQUD","two.wav","[1228, 'No']","5","age1-any"
59,"trial_2",8.37836666666667,141,"age1-anyQUD","ten.wav","[1026, 'No']","13","age1-any"
60,"trial_2",8.37836666666667,141,"age1-anyQUD","all.wav","[1220, 'Yes']","13","age1-any"
61,"trial_2",8.37836666666667,141,"age1-anyQUD","summa.wav","[1437, 'No']","13","age1-any"
62,"trial_2",8.37836666666667,141,"age1-anyQUD","one.wav","[1113, 'No']","11","age1-any"
63,"trial_2",8.37836666666667,141,"age1-anyQUD","three.wav","[1178, 'No']","0","age1-any"
64,"trial_2",8.37836666666667,141,"age1-anyQUD","summa.wav","[1379, 'No']","0","age1-any"
65,"trial_2",8.37836666666667,141,"age1-anyQUD","eight.wav","[2396, 'Yes']","8","age1-any"
66,"trial_2",8.37836666666667,141,"age1-anyQUD","five.wav","[1056, 'No']","13","age1-any"
67,"trial_2",8.37836666666667,141,"age1-anyQUD","all.wav","[1074, 'Yes']","13","age1-any"
68,"trial_2",8.37836666666667,141,"age1-anyQUD","eleven.wav","[1018, 'Yes']","11","age1-any"
69,"trial_2",8.37836666666667,141,"age1-anyQUD","five.wav","[988, 'Yes']","5","age1-any"
70,"trial_2",8.37836666666667,141,"age1-anyQUD","eight.wav","[3269, 'Yes']","8","age1-any"
71,"trial_2",8.37836666666667,141,"age1-anyQUD","none.wav","[1113, 'No']","2","age1-any"
72,"trial_2",8.37836666666667,141,"age1-anyQUD","all.wav","[1094, 'No']","0","age1-any"
73,"trial_2",8.37836666666667,141,"age1-anyQUD","summa.wav","[993, 'No']","13","age1-any"
74,"trial_2",8.37836666666667,141,"age1-anyQUD","none.wav","[2145, 'Yes']","0","age1-any"
75,"trial_2",8.37836666666667,141,"age1-anyQUD","summa.wav","[1533, 'No']","13","age1-any"
76,"trial_2",8.37836666666667,141,"age1-anyQUD","summa.wav","[1854, 'No']","0","age1-any"
77,"trial_2",8.37836666666667,141,"age1-anyQUD","two.wav","[1054, 'Yes']","2","age1-any"
78,"trial_2",8.37836666666667,141,"age1-anyQUD","twelve.wav","[1265, 'No']","2","age1-any"
79,"trial_2",8.37836666666667,141,"age1-anyQUD","nine.wav","[1252, 'No']","5","age1-any"
80,"trial_2",8.37836666666667,141,"age1-anyQUD","all.wav","[1292, 'Yes']","13","age1-any"
81,"trial_2",8.37836666666667,141,"age1-anyQUD","summa.wav","[1102, 'No']","11","age1-any"
82,"trial_2",8.37836666666667,141,"age1-anyQUD","all.wav","[1376, 'No']","11","age1-any"
83,"trial_2",8.37836666666667,141,"age1-anyQUD","two.wav","[1425, 'No']","8","age1-any"
1,"bot_check",11.4171,142,"age1-anyQUD","","[0, 'Patricia']","Patricia","age1-any"
3,"audio_check",11.4171,142,"age1-anyQUD","","[0, 'Four']","","age1-any"
4,"comprehension_check_1",11.4171,142,"age1-anyQUD","","[0, 'Jam']","","age1-any"
6,"practice_trial",11.4171,142,"age1-anyQUD","none.wav","[3191, 'No']","13","age1-any"
7,"practice_trial",11.4171,142,"age1-anyQUD","all.wav","[2227, 'Yes']","13","age1-any"
8,"practice_trial",11.4171,142,"age1-anyQUD","all.wav","[2186, 'No']","0","age1-any"
9,"practice_trial",11.4171,142,"age1-anyQUD","none.wav","[2014, 'Yes']","0","age1-any"
11,"trial_1",11.4171,142,"age1-anyQUD","summa.wav","[1927, 'Yes']","8","age1-any"
12,"trial_1",11.4171,142,"age1-anyQUD","none.wav","[1623, 'No']","8","age1-any"
13,"trial_1",11.4171,142,"age1-anyQUD","all.wav","[1497, 'No']","2","age1-any"
14,"trial_1",11.4171,142,"age1-anyQUD","eight.wav","[3628, 'Yes']","8","age1-any"
15,"trial_1",11.4171,142,"age1-anyQUD","five.wav","[1624, 'No']","0","age1-any"
16,"trial_1",11.4171,142,"age1-anyQUD","eleven.wav","[2314, 'No']","8","age1-any"
17,"trial_1",11.4171,142,"age1-anyQUD","summa.wav","[1873, 'No']","0","age1-any"
18,"trial_1",11.4171,142,"age1-anyQUD","summa.wav","[4062, 'No']","13","age1-any"
19,"trial_1",11.4171,142,"age1-anyQUD","eight.wav","[1743, 'No']","13","age1-any"
20,"trial_1",11.4171,142,"age1-anyQUD","all.wav","[1587, 'Yes']","13","age1-any"
21,"trial_1",11.4171,142,"age1-anyQUD","all.wav","[1385, 'No']","5","age1-any"
22,"trial_1",11.4171,142,"age1-anyQUD","two.wav","[1634, 'Yes']","2","age1-any"
23,"trial_1",11.4171,142,"age1-anyQUD","all.wav","[1506, 'Yes']","13","age1-any"
24,"trial_1",11.4171,142,"age1-anyQUD","none.wav","[1624, 'Yes']","0","age1-any"
25,"trial_1",11.4171,142,"age1-anyQUD","two.wav","[1441, 'Yes']","2","age1-any"
26,"trial_1",11.4171,142,"age1-anyQUD","four.wav","[1451, 'No']","5","age1-any"
27,"trial_1",11.4171,142,"age1-anyQUD","summa.wav","[1692, 'No']","13","age1-any"
28,"trial_1",11.4171,142,"age1-anyQUD","thirteen.wav","[4245, 'No']","11","age1-any"
29,"trial_1",11.4171,142,"age1-anyQUD","five.wav","[1689, 'Yes']","5","age1-any"
30,"trial_1",11.4171,142,"age1-anyQUD","all.wav","[1476, 'No']","0","age1-any"
31,"trial_1",11.4171,142,"age1-anyQUD","summa.wav","[1550, 'No']","13","age1-any"
32,"trial_1",11.4171,142,"age1-anyQUD","none.wav","[1422, 'No']","11","age1-any"
33,"trial_1",11.4171,142,"age1-anyQUD","ten.wav","[1221, 'No']","5","age1-any"
34,"trial_1",11.4171,142,"age1-anyQUD","all.wav","[1266, 'Yes']","13","age1-any"
35,"trial_1",11.4171,142,"age1-anyQUD","eight.wav","[3018, 'Yes']","8","age1-any"
36,"trial_1",11.4171,142,"age1-anyQUD","two.wav","[1200, 'Yes']","2","age1-any"
37,"trial_1",11.4171,142,"age1-anyQUD","none.wav","[1466, 'Yes']","0","age1-any"
38,"trial_1",11.4171,142,"age1-anyQUD","all.wav","[1349, 'Yes']","13","age1-any"
39,"trial_1",11.4171,142,"age1-anyQUD","summa.wav","[1795, 'Yes']","5","age1-any"
40,"trial_1",11.4171,142,"age1-anyQUD","summa.wav","[1269, 'No']","0","age1-any"
41,"trial_1",11.4171,142,"age1-anyQUD","eleven.wav","[1675, 'No']","0","age1-any"
42,"trial_1",11.4171,142,"age1-anyQUD","seven.wav","[2349, 'No']","11","age1-any"
43,"trial_1",11.4171,142,"age1-anyQUD","two.wav","[1409, 'Yes']","2","age1-any"
44,"trial_1",11.4171,142,"age1-anyQUD","eleven.wav","[2987, 'Yes']","11","age1-any"
45,"trial_1",11.4171,142,"age1-anyQUD","summa.wav","[2751, 'No']","13","age1-any"
46,"trial_1",11.4171,142,"age1-anyQUD","all.wav","[1429, 'No']","11","age1-any"
47,"comprehension_check_2",11.4171,142,"age1-anyQUD","","[0, 'Jam']","","age1-any"
48,"trial_2",11.4171,142,"age1-anyQUD","one.wav","[1433, 'No']","11","age1-any"
49,"trial_2",11.4171,142,"age1-anyQUD","summa.wav","[1568, 'No']","13","age1-any"
50,"trial_2",11.4171,142,"age1-anyQUD","all.wav","[1173, 'No']","8","age1-any"
51,"trial_2",11.4171,142,"age1-anyQUD","all.wav","[1344, 'Yes']","13","age1-any"
52,"trial_2",11.4171,142,"age1-anyQUD","all.wav","[1279, 'Yes']","13","age1-any"
53,"trial_2",11.4171,142,"age1-anyQUD","all.wav","[1211, 'No']","5","age1-any"
54,"trial_2",11.4171,142,"age1-anyQUD","none.wav","[1230, 'No']","13","age1-any"
55,"trial_2",11.4171,142,"age1-anyQUD","ten.wav","[4699, 'No']","13","age1-any"
56,"trial_2",11.4171,142,"age1-anyQUD","eight.wav","[2009, 'Yes']","8","age1-any"
57,"trial_2",11.4171,142,"age1-anyQUD","summa.wav","[2135, 'Yes']","2","age1-any"
58,"trial_2",11.4171,142,"age1-anyQUD","two.wav","[1481, 'Yes']","2","age1-any"
59,"trial_2",11.4171,142,"age1-anyQUD","summa.wav","[1714, 'No']","13","age1-any"
60,"trial_2",11.4171,142,"age1-anyQUD","five.wav","[1532, 'Yes']","5","age1-any"
61,"trial_2",11.4171,142,"age1-anyQUD","three.wav","[1061, 'No']","0","age1-any"
62,"trial_2",11.4171,142,"age1-anyQUD","summa.wav","[924, 'No']","0","age1-any"
63,"trial_2",11.4171,142,"age1-anyQUD","two.wav","[1138, 'No']","5","age1-any"
64,"trial_2",11.4171,142,"age1-anyQUD","eight.wav","[2703, 'Yes']","8","age1-any"
65,"trial_2",11.4171,142,"age1-anyQUD","none.wav","[1106, 'Yes']","0","age1-any"
66,"trial_2",11.4171,142,"age1-anyQUD","all.wav","[1312, 'No']","11","age1-any"
67,"trial_2",11.4171,142,"age1-anyQUD","five.wav","[1213, 'Yes']","5","age1-any"
68,"trial_2",11.4171,142,"age1-anyQUD","none.wav","[1353, 'Yes']","0","age1-any"
69,"trial_2",11.4171,142,"age1-anyQUD","summa.wav","[1540, 'Yes']","11","age1-any"
70,"trial_2",11.4171,142,"age1-anyQUD","none.wav","[1532, 'No']","2","age1-any"
71,"trial_2",11.4171,142,"age1-anyQUD","summa.wav","[1045, 'No']","0","age1-any"
72,"trial_2",11.4171,142,"age1-anyQUD","eight.wav","[1718, 'Yes']","8","age1-any"
73,"trial_2",11.4171,142,"age1-anyQUD","eleven.wav","[3319, 'Yes']","11","age1-any"
74,"trial_2",11.4171,142,"age1-anyQUD","two.wav","[1066, 'Yes']","2","age1-any"
75,"trial_2",11.4171,142,"age1-anyQUD","all.wav","[1346, 'Yes']","13","age1-any"
76,"trial_2",11.4171,142,"age1-anyQUD","two.wav","[1365, 'No']","8","age1-any"
77,"trial_2",11.4171,142,"age1-anyQUD","summa.wav","[2408, 'No']","13","age1-any"
78,"trial_2",11.4171,142,"age1-anyQUD","twelve.wav","[1525, 'No']","2","age1-any"
79,"trial_2",11.4171,142,"age1-anyQUD","nine.wav","[1204, 'No']","5","age1-any"
80,"trial_2",11.4171,142,"age1-anyQUD","all.wav","[1117, 'No']","0","age1-any"
81,"trial_2",11.4171,142,"age1-anyQUD","five.wav","[1180, 'No']","13","age1-any"
82,"trial_2",11.4171,142,"age1-anyQUD","summa.wav","[1687, 'No']","13","age1-any"
83,"trial_2",11.4171,142,"age1-anyQUD","all.wav","[1451, 'Yes']","13","age1-any"
1,"bot_check",8.45325,143,"age1-anyQUD","","[0, 'Margaret']","Margaret","age1-any"
3,"audio_check",8.45325,143,"age1-anyQUD","","[0, 'Four']","","age1-any"
4,"comprehension_check_1",8.45325,143,"age1-anyQUD","","[0, 'Jam']","","age1-any"
6,"practice_trial",8.45325,143,"age1-anyQUD","none.wav","[2007, 'No']","13","age1-any"
7,"practice_trial",8.45325,143,"age1-anyQUD","all.wav","[1833, 'Yes']","13","age1-any"
8,"practice_trial",8.45325,143,"age1-anyQUD","all.wav","[2371, 'No']","0","age1-any"
9,"practice_trial",8.45325,143,"age1-anyQUD","none.wav","[2164, 'Yes']","0","age1-any"
11,"trial_1",8.45325,143,"age1-anyQUD","none.wav","[1600, 'Yes']","0","age1-any"
12,"trial_1",8.45325,143,"age1-anyQUD","summa.wav","[2062, 'Yes']","8","age1-any"
13,"trial_1",8.45325,143,"age1-anyQUD","summa.wav","[4192, 'No']","0","age1-any"
14,"trial_1",8.45325,143,"age1-anyQUD","two.wav","[1500, 'Yes']","2","age1-any"
15,"trial_1",8.45325,143,"age1-anyQUD","summa.wav","[1461, 'No']","13","age1-any"
16,"trial_1",8.45325,143,"age1-anyQUD","eight.wav","[2575, 'No']","13","age1-any"
17,"trial_1",8.45325,143,"age1-anyQUD","five.wav","[1231, 'No']","0","age1-any"
18,"trial_1",8.45325,143,"age1-anyQUD","eleven.wav","[1579, 'No']","8","age1-any"
19,"trial_1",8.45325,143,"age1-anyQUD","two.wav","[994, 'Yes']","2","age1-any"
20,"trial_1",8.45325,143,"age1-anyQUD","eight.wav","[1545, 'No']","8","age1-any"
21,"trial_1",8.45325,143,"age1-anyQUD","summa.wav","[1070, 'No']","13","age1-any"
22,"trial_1",8.45325,143,"age1-anyQUD","none.wav","[1049, 'No']","8","age1-any"
23,"trial_1",8.45325,143,"age1-anyQUD","all.wav","[743, 'Yes']","13","age1-any"
24,"trial_1",8.45325,143,"age1-anyQUD","four.wav","[1326, 'No']","5","age1-any"
25,"trial_1",8.45325,143,"age1-anyQUD","thirteen.wav","[1693, 'No']","11","age1-any"
26,"trial_1",8.45325,143,"age1-anyQUD","all.wav","[1495, 'No']","5","age1-any"
27,"trial_1",8.45325,143,"age1-anyQUD","all.wav","[1850, 'No']","2","age1-any"
28,"trial_1",8.45325,143,"age1-anyQUD","all.wav","[785, 'Yes']","13","age1-any"
29,"trial_1",8.45325,143,"age1-anyQUD","all.wav","[945, 'No']","0","age1-any"
30,"trial_1",8.45325,143,"age1-anyQUD","two.wav","[1374, 'Yes']","2","age1-any"
31,"trial_1",8.45325,143,"age1-anyQUD","summa.wav","[1055, 'No']","13","age1-any"
32,"trial_1",8.45325,143,"age1-anyQUD","eight.wav","[958, 'Yes']","8","age1-any"
33,"trial_1",8.45325,143,"age1-anyQUD","ten.wav","[1364, 'No']","5","age1-any"
34,"trial_1",8.45325,143,"age1-anyQUD","all.wav","[1048, 'Yes']","13","age1-any"
35,"trial_1",8.45325,143,"age1-anyQUD","seven.wav","[1636, 'No']","11","age1-any"
36,"trial_1",8.45325,143,"age1-anyQUD","none.wav","[1032, 'Yes']","0","age1-any"
37,"trial_1",8.45325,143,"age1-anyQUD","all.wav","[1089, 'Yes']","13","age1-any"
38,"trial_1",8.45325,143,"age1-anyQUD","eleven.wav","[1071, 'No']","0","age1-any"
39,"trial_1",8.45325,143,"age1-anyQUD","summa.wav","[1902, 'No']","13","age1-any"
40,"trial_1",8.45325,143,"age1-anyQUD","two.wav","[896, 'Yes']","2","age1-any"
41,"trial_1",8.45325,143,"age1-anyQUD","summa.wav","[1934, 'Yes']","5","age1-any"
42,"trial_1",8.45325,143,"age1-anyQUD","five.wav","[1137, 'Yes']","5","age1-any"
43,"trial_1",8.45325,143,"age1-anyQUD","none.wav","[1211, 'No']","11","age1-any"
44,"trial_1",8.45325,143,"age1-anyQUD","summa.wav","[1048, 'No']","0","age1-any"
45,"trial_1",8.45325,143,"age1-anyQUD","all.wav","[1089, 'No']","11","age1-any"
46,"trial_1",8.45325,143,"age1-anyQUD","eleven.wav","[1398, 'Yes']","11","age1-any"
47,"comprehension_check_2",8.45325,143,"age1-anyQUD","","[0, 'Jam']","","age1-any"
48,"trial_2",8.45325,143,"age1-anyQUD","two.wav","[943, 'Yes']","2","age1-any"
49,"trial_2",8.45325,143,"age1-anyQUD","none.wav","[920, 'No']","13","age1-any"
50,"trial_2",8.45325,143,"age1-anyQUD","one.wav","[1192, 'No']","11","age1-any"
51,"trial_2",8.45325,143,"age1-anyQUD","all.wav","[784, 'Yes']","13","age1-any"
52,"trial_2",8.45325,143,"age1-anyQUD","summa.wav","[1047, 'No']","0","age1-any"
53,"trial_2",8.45325,143,"age1-anyQUD","five.wav","[829, 'Yes']","5","age1-any"
54,"trial_2",8.45325,143,"age1-anyQUD","summa.wav","[1149, 'No']","13","age1-any"
55,"trial_2",8.45325,143,"age1-anyQUD","all.wav","[1089, 'Yes']","8","age1-any"
56,"trial_2",8.45325,143,"age1-anyQUD","none.wav","[2087, 'Yes']","0","age1-any"
57,"trial_2",8.45325,143,"age1-anyQUD","three.wav","[1162, 'No']","0","age1-any"
58,"trial_2",8.45325,143,"age1-anyQUD","summa.wav","[1566, 'Yes']","2","age1-any"
59,"trial_2",8.45325,143,"age1-anyQUD","eight.wav","[2555, 'Yes']","8","age1-any"
60,"trial_2",8.45325,143,"age1-anyQUD","summa.wav","[1178, 'No']","13","age1-any"
61,"trial_2",8.45325,143,"age1-anyQUD","all.wav","[1003, 'No']","5","age1-any"
62,"trial_2",8.45325,143,"age1-anyQUD","two.wav","[1025, 'No']","5","age1-any"
63,"trial_2",8.45325,143,"age1-anyQUD","ten.wav","[3247, 'No']","13","age1-any"
64,"trial_2",8.45325,143,"age1-anyQUD","all.wav","[1379, 'Yes']","13","age1-any"
65,"trial_2",8.45325,143,"age1-anyQUD","eight.wav","[938, 'Yes']","8","age1-any"
66,"trial_2",8.45325,143,"age1-anyQUD","two.wav","[942, 'No']","8","age1-any"
67,"trial_2",8.45325,143,"age1-anyQUD","five.wav","[958, 'Yes']","5","age1-any"
68,"trial_2",8.45325,143,"age1-anyQUD","all.wav","[991, 'Yes']","13","age1-any"
69,"trial_2",8.45325,143,"age1-anyQUD","nine.wav","[1056, 'No']","5","age1-any"
70,"trial_2",8.45325,143,"age1-anyQUD","all.wav","[919, 'Yes']","13","age1-any"
71,"trial_2",8.45325,143,"age1-anyQUD","two.wav","[892, 'Yes']","2","age1-any"
72,"trial_2",8.45325,143,"age1-anyQUD","eight.wav","[814, 'Yes']","8","age1-any"
73,"trial_2",8.45325,143,"age1-anyQUD","summa.wav","[1215, 'No']","13","age1-any"
74,"trial_2",8.45325,143,"age1-anyQUD","summa.wav","[1024, 'No']","0","age1-any"
75,"trial_2",8.45325,143,"age1-anyQUD","five.wav","[1010, 'No']","13","age1-any"
76,"trial_2",8.45325,143,"age1-anyQUD","none.wav","[1224, 'Yes']","0","age1-any"
77,"trial_2",8.45325,143,"age1-anyQUD","summa.wav","[942, 'No']","13","age1-any"
78,"trial_2",8.45325,143,"age1-anyQUD","eleven.wav","[3210, 'Yes']","11","age1-any"
79,"trial_2",8.45325,143,"age1-anyQUD","summa.wav","[1837, 'Yes']","11","age1-any"
80,"trial_2",8.45325,143,"age1-anyQUD","twelve.wav","[1229, 'No']","2","age1-any"
81,"trial_2",8.45325,143,"age1-anyQUD","none.wav","[1233, 'No']","2","age1-any"
82,"trial_2",8.45325,143,"age1-anyQUD","all.wav","[1017, 'No']","0","age1-any"
83,"trial_2",8.45325,143,"age1-anyQUD","all.wav","[1037, 'No']","11","age1-any"
1,"bot_check",9.2554,144,"age1-anyQUD","","[0, 'Susan']","Susan","age1-any"
3,"audio_check",9.2554,144,"age1-anyQUD","","[0, 'Four']","","age1-any"
4,"comprehension_check_1",9.2554,144,"age1-anyQUD","","[0, 'Jam']","","age1-any"
6,"practice_trial",9.2554,144,"age1-anyQUD","none.wav","[1343, 'No']","13","age1-any"
7,"practice_trial",9.2554,144,"age1-anyQUD","all.wav","[1376, 'Yes']","13","age1-any"
8,"practice_trial",9.2554,144,"age1-anyQUD","all.wav","[1196, 'No']","0","age1-any"
9,"practice_trial",9.2554,144,"age1-anyQUD","none.wav","[1587, 'Yes']","0","age1-any"
11,"trial_1",9.2554,144,"age1-anyQUD","summa.wav","[1299, 'No']","0","age1-any"
12,"trial_1",9.2554,144,"age1-anyQUD","eight.wav","[1272, 'No']","13","age1-any"
13,"trial_1",9.2554,144,"age1-anyQUD","two.wav","[1329, 'Yes']","2","age1-any"
14,"trial_1",9.2554,144,"age1-anyQUD","eight.wav","[2795, 'Yes']","8","age1-any"
15,"trial_1",9.2554,144,"age1-anyQUD","none.wav","[1370, 'No']","8","age1-any"
16,"trial_1",9.2554,144,"age1-anyQUD","none.wav","[1221, 'Yes']","0","age1-any"
17,"trial_1",9.2554,144,"age1-anyQUD","all.wav","[960, 'Yes']","13","age1-any"
18,"trial_1",9.2554,144,"age1-anyQUD","four.wav","[1264, 'No']","5","age1-any"
19,"trial_1",9.2554,144,"age1-anyQUD","all.wav","[1167, 'No']","5","age1-any"
20,"trial_1",9.2554,144,"age1-anyQUD","summa.wav","[1633, 'Yes']","8","age1-any"
21,"trial_1",9.2554,144,"age1-anyQUD","thirteen.wav","[6225, 'No']","11","age1-any"
22,"trial_1",9.2554,144,"age1-anyQUD","all.wav","[1310, 'No']","2","age1-any"
23,"trial_1",9.2554,144,"age1-anyQUD","summa.wav","[1131, 'No']","13","age1-any"
24,"trial_1",9.2554,144,"age1-anyQUD","all.wav","[1244, 'Yes']","13","age1-any"
25,"trial_1",9.2554,144,"age1-anyQUD","eleven.wav","[3683, 'No']","8","age1-any"
26,"trial_1",9.2554,144,"age1-anyQUD","summa.wav","[1505, 'No']","13","age1-any"
27,"trial_1",9.2554,144,"age1-anyQUD","two.wav","[1252, 'Yes']","2","age1-any"
28,"trial_1",9.2554,144,"age1-anyQUD","five.wav","[1232, 'No']","0","age1-any"
